,peak_id,gene_short_name
10132,chr4_148444318_148445004,Ubiad1
10133,chr4_148447928_148449411,Mtor
10134,chr4_148557777_148559391,Exosc10
10135,chr4_148589555_148592457,Srm
10136,chr4_148625718_148627533,Tardbp
10137,chr4_14863517_14865523,Tmem55a
10138,chr4_148803770_148805379,Casz1
10139,chr4_148950563_148952969,Gm13205
10140,chr4_149099067_149100301,Pex14
10141,chr4_149103690_149104723,Dffa
10142,chr4_149136850_149137923,Cenps
10143,chr4_149165972_149167571,Pgd
10144,chr4_14929521_14931109,Gm11837
10145,chr4_149306039_149308813,Kif1b
10146,chr4_149424913_149427281,Ube4b
10147,chr4_149484789_149486288,Lzic
10148,chr4_149484789_149486288,Nmnat1
10149,chr4_149517447_149519260,Ctnnbip1
10150,chr4_149585794_149587955,Clstn1
10151,chr4_149674839_149676600,Pik3cd
10152,chr4_149697991_149698886,Pik3cd
10153,chr4_149737114_149738801,Tmem201
10154,chr4_149773408_149774795,Slc25a33
10155,chr4_149953566_149955856,Spsb1
10156,chr4_150008076_150009610,H6pd
10157,chr4_150086849_150088083,Gpr157
10158,chr4_150236270_150238207,Eno1
10159,chr4_150280682_150284428,Rere
10160,chr4_150651361_150652554,Slc45a1
10161,chr4_150854352_150856031,1700045H11Rik
10162,chr4_150854352_150856031,Errfi1
10163,chr4_150909416_150910442,Park7
10164,chr4_151044003_151045220,Per3
10165,chr4_151057272_151058719,Vamp3
10166,chr4_151088988_151089346,Gm13090
10167,chr4_15147956_15149721,Necab1
10168,chr4_151860473_151863276,Camta1
10169,chr4_151933154_151934308,Dnajc11
10170,chr4_151988063_151989396,Thap3
10171,chr4_151994557_151997112,Phf13
10172,chr4_152008236_152010714,Klhl21
10173,chr4_152027047_152028356,Zbtb48
10174,chr4_152038991_152039928,Nol9
10175,chr4_152038991_152039928,Tas1r1
10176,chr4_152086211_152087413,Plekhg5
10177,chr4_152096184_152096331,Plekhg5
10178,chr4_152115855_152116271,Tnfrsf25
10179,chr4_152136551_152136829,Espn
10180,chr4_152151873_152152672,Espn
10181,chr4_152158041_152158121,Hes2
10182,chr4_152177446_152179135,Acot7
10183,chr4_152184296_152186322,Acot7
10184,chr4_152272825_152275243,Gpr153
10185,chr4_152292322_152292708,Hes3
10186,chr4_152296646_152297946,Icmt
10187,chr4_152318881_152319210,Rnf207
10188,chr4_152325260_152326479,Rpl22
10189,chr4_152338309_152339820,Chd5
10190,chr4_152453109_152453469,Kcnab2
10191,chr4_152476491_152478588,Kcnab2
10192,chr4_152476491_152478588,Nphp4
10193,chr4_15265041_15267036,Tmem64
10194,chr4_152697081_152697665,Gm833
10195,chr4_153480669_153484845,Ajap1
10196,chr4_153956427_153958206,A430005L14Rik
10197,chr4_153974334_153975790,Cep104
10198,chr4_153974334_153975790,Dffb
10199,chr4_154011268_154012541,Lrrc47
10200,chr4_154025922_154026333,Smim1
10201,chr4_154139701_154140907,Trp73
10202,chr4_154141874_154143083,Wrap73
10203,chr4_154158913_154161441,Tprgl
10204,chr4_154170206_154171819,Megf6
10205,chr4_154299724_154300340,Arhgef16
10206,chr4_154548765_154550719,Gm13133
10207,chr4_154634639_154638864,5930403L14Rik
10208,chr4_154634639_154638864,Prdm16
10209,chr4_154855312_154856926,Ttc34
10210,chr4_154898499_154899769,Fam213b
10211,chr4_154960058_154962027,Hes5
10212,chr4_154963134_154965368,Pank4
10213,chr4_155010950_155011184,Plch2
10214,chr4_155018856_155019680,Plch2
10215,chr4_155065707_155067637,Pex10
10216,chr4_155085471_155087194,Morn1
10217,chr4_155085471_155087194,Rer1
10218,chr4_155220091_155224012,Ski
10219,chr4_155248957_155251546,Faap20
10220,chr4_155344075_155346379,Prkcz
10221,chr4_155361123_155361628,Prkcz
10222,chr4_155397709_155398402,Gabrd
10223,chr4_155408690_155409960,Cfap74
10224,chr4_155490652_155492823,Gnb1
10225,chr4_155562503_155564750,Nadk
10226,chr4_155600734_155602467,Slc35e2
10227,chr4_155624030_155625321,Cdk11b
10228,chr4_155624030_155625321,Gm16023
10229,chr4_155652656_155655301,Mmp23
10230,chr4_155668573_155670080,Mib2
10231,chr4_155693872_155695297,Fndc10
10232,chr4_155704429_155706058,Ssu72
10233,chr4_155734058_155735841,Tmem240
10234,chr4_155759951_155761721,Atad3a
10235,chr4_155759951_155761721,Atad3aos
10236,chr4_155774226_155775238,Vwa1
10237,chr4_155802709_155804033,Mrpl20
10238,chr4_155811762_155813224,Ccnl2
10239,chr4_155830992_155832129,Aurkaip1
10240,chr4_155839574_155839857,Mxra8
10241,chr4_155846749_155848249,Dvl1
10242,chr4_155868895_155870192,Cptp
10243,chr4_155868895_155870192,Ints11
10244,chr4_155890831_155893310,Acap3
10245,chr4_155890831_155893310,Pusl1
10246,chr4_155942910_155944427,Ube2j2
10247,chr4_155962230_155962832,C1qtnf12
10248,chr4_155991838_155993867,B3galt6
10249,chr4_155991838_155993867,Sdf4
10250,chr4_156108946_156110603,9430015G10Rik
10251,chr4_156196083_156198430,Agrn
10252,chr4_156202698_156204380,AW011738
10253,chr4_156233996_156237322,Klhl17
10254,chr4_156233996_156237322,Noc2l
10255,chr4_156254355_156255497,Samd11
10256,chr4_15880888_15882620,Calb1
10257,chr4_15944724_15945710,Decr1
10258,chr4_15957459_15958806,Nbn
10259,chr4_16013298_16014614,Osgin2
10260,chr4_16162675_16164676,A530072M11Rik
10261,chr4_16162675_16164676,Ripk2
10262,chr4_17852066_17854960,Mmp16
10263,chr4_19569346_19570512,Cpne3
10264,chr4_19574552_19575824,Rmdn1
10265,chr4_19708392_19709725,Wwp1
10266,chr4_20008051_20008937,Ttpa
10267,chr4_20041464_20042787,Ggh
10268,chr4_20777164_20779386,Nkain3
10269,chr4_21685683_21686058,Prdm13
10270,chr4_21726775_21728552,Ccnc
10271,chr4_21766586_21767476,Tstd3
10272,chr4_21775635_21777036,Usp45
10273,chr4_21847291_21848774,4930528A17Rik
10274,chr4_21847291_21848774,Pnisr
10275,chr4_21879135_21880413,Coq3
10276,chr4_21930520_21932757,Faxc
10277,chr4_22357063_22358484,Fbxl4
10278,chr4_22486134_22493030,Gm30731
10279,chr4_22486134_22493030,Pou3f2
10280,chr4_24495625_24497312,Mms22l
10281,chr4_24849807_24851695,Klhl32
10282,chr4_24896783_24898826,Ndufaf4
10283,chr4_25280880_25282314,Ufl1
10284,chr4_25798390_25800624,Fut9
10285,chr4_26345921_26347263,Manea
10286,chr4_28812445_28815955,Epha7
10287,chr4_31963202_31964879,Map3k7
10288,chr4_32572155_32572477,Bach2os
10289,chr4_32614704_32616093,Casp8ap2
10290,chr4_32656496_32657747,Mdn1
10291,chr4_32799705_32801111,Lyrm2
10292,chr4_32862200_32864813,Ankrd6
10293,chr4_32922853_32924307,Ankrd6
10294,chr4_32950081_32952208,Ankrd6
10295,chr4_32982180_32985687,Rragd
10296,chr4_33030259_33032300,4933421O10Rik
10297,chr4_33030259_33032300,Ube2j1
10298,chr4_33188121_33190045,Pm20d2
10299,chr4_33208629_33210024,Srsf12
10300,chr4_33247092_33249466,Pnrc1
10301,chr4_33309760_33310991,Rngtt
10302,chr4_33922826_33927308,Cnr1
10303,chr4_34049985_34049998,Spaca1
10304,chr4_34549783_34551913,Akirin2
10305,chr4_34614302_34615624,Orc3
10306,chr4_34614302_34615624,Rars2
10307,chr4_34686580_34688063,Slc35a1
10308,chr4_34729850_34730468,Cfap206
10309,chr4_34777848_34778860,Smim8
10310,chr4_34881880_34883767,Zfp292
10311,chr4_35156047_35157752,Mob3b
10312,chr4_35224911_35226812,3110043O21Rik
10313,chr4_3574156_3575392,Tgs1
10314,chr4_3574156_3575392,Tmem68
10315,chr4_35844495_35845790,Lingo2
10316,chr4_3677622_3679143,Lyn
10317,chr4_36950086_36953150,Gm12371
10318,chr4_36950086_36953150,Lingo2
10319,chr4_3834909_3836357,Rps20
10320,chr4_3937239_3939773,Chchd7
10321,chr4_3937239_3939773,Plag1
10322,chr4_40142364_40144247,Aco1
10323,chr4_40238826_40240094,Ddx58
10324,chr4_40267732_40270303,Smim27
10325,chr4_40267732_40270303,Topors
10326,chr4_40278836_40280043,Ndufb6
10327,chr4_40472823_40473696,Tmem215
10328,chr4_40702364_40704214,Aptx
10329,chr4_40721760_40723764,Dnaja1
10330,chr4_40721760_40723764,Gm6297
10331,chr4_40757090_40758380,Smu1
10332,chr4_40853141_40855030,B4galt1
10333,chr4_40947435_40949141,Bag1
10334,chr4_40947435_40949141,Chmp5
10335,chr4_40970207_40972179,Nfx1
10336,chr4_41097790_41098882,Aqp3
10337,chr4_41123715_41124909,Nol6
10338,chr4_41134644_41137182,Ube2r2
10339,chr4_41274487_41275971,Ubap2
10340,chr4_41313887_41315371,Dcaf12
10341,chr4_41348416_41349844,Ubap1
10342,chr4_4137973_4140564,Penk
10343,chr4_41464249_41465777,Kif24
10344,chr4_41464249_41465777,Nudt2
10345,chr4_41502360_41503680,AI464131
10346,chr4_41506206_41507988,1110017D15Rik
10347,chr4_41568146_41570182,Dnaic1
10348,chr4_41568146_41570182,Fam219a
10349,chr4_41639074_41640733,Enho
10350,chr4_41696936_41697845,Cntfr
10351,chr4_41712360_41714877,Rpp25l
10352,chr4_41722502_41723714,Dctn3
10353,chr4_41730924_41731572,Arid3c
10354,chr4_41740489_41741858,Sigmar1
10355,chr4_41755050_41756473,Galt
10356,chr4_41755050_41756473,Gm42274
10357,chr4_41760176_41761082,Il11ra1
10358,chr4_41773506_41774679,Ccl27a
10359,chr4_42916494_42917822,Phf24
10360,chr4_42948608_42951883,Dnajb5
10361,chr4_42999430_43001293,Vcp
10362,chr4_43009892_43011088,Fancg
10363,chr4_43025061_43026169,Pigo
10364,chr4_43030682_43032139,Stoml2
10365,chr4_43039133_43040946,Fam214b
10366,chr4_43043730_43046558,Fam214b
10367,chr4_43047141_43047820,Fam214b
10368,chr4_43058338_43060685,Unc13b
10369,chr4_43266611_43267669,Atp8b5
10370,chr4_43381139_43382702,Rusc2
10371,chr4_43405855_43407643,Rusc2
10372,chr4_43427494_43429172,Fam166b
10373,chr4_43441371_43443945,Tesk1
10374,chr4_43492242_43494356,Ccdc107
10375,chr4_43492242_43494356,Rmrp
10376,chr4_43508025_43508977,Arhgef39
10377,chr4_43523478_43524896,Tpm2
10378,chr4_43561668_43563328,Creb3
10379,chr4_43561668_43563328,Tln1
10380,chr4_43578078_43579607,Gba2
10381,chr4_43578078_43579607,Rgp1
10382,chr4_43629425_43632308,Npr2
10383,chr4_43653111_43653806,Spag8
10384,chr4_43655831_43657475,Hint2
10385,chr4_43668759_43670095,Tmem8b
10386,chr4_43874804_43876439,Reck
10387,chr4_43957058_43958688,Glipr2
10388,chr4_43981973_43982905,Ccin
10389,chr4_44012100_44013298,Clta
10390,chr4_44071764_44073297,Gne
10391,chr4_44167038_44168832,Rnf38
10392,chr4_44300602_44301402,Melk
10393,chr4_44701711_44702688,5730488B01Rik
10394,chr4_44755704_44757386,Zcchc7
10395,chr4_44981032_44982148,Grhpr
10396,chr4_45011432_45013507,Zbtb5
10397,chr4_45018239_45019208,Polr1e
10398,chr4_45082517_45085469,Fbxo10
10399,chr4_45107539_45108459,Tomm5
10400,chr4_45183964_45185420,Frmpd1
10401,chr4_45296866_45297548,Trmt10b
10402,chr4_45320056_45320874,Exosc3
10403,chr4_45341511_45343033,Dcaf10
10404,chr4_45407700_45409760,Slc25a51
10405,chr4_45528603_45531871,Shb
10406,chr4_45639222_45639968,Gm12408
10407,chr4_45763375_45764384,Gm12409
10408,chr4_45765102_45766291,Gm12409
10409,chr4_45798446_45799736,Aldh1b1
10410,chr4_45822811_45827328,Igfbpl1
10411,chr4_45890126_45890517,Ccdc180
10412,chr4_45971899_45973127,Tdrd7
10413,chr4_46038669_46039812,Tmod1
10414,chr4_46137646_46139403,Tstd2
10415,chr4_46195566_46196977,Xpa
10416,chr4_46342606_46343340,Foxe1
10417,chr4_46344003_46344855,Foxe1
10418,chr4_46388724_46390915,Trmo
10419,chr4_46450351_46452951,Anp32b
10420,chr4_46488892_46490123,Nans
10421,chr4_46535822_46536317,Gm16731
10422,chr4_46535822_46536317,Trim14
10423,chr4_46600867_46602708,Coro2a
10424,chr4_46649602_46650916,Tbc1d2
10425,chr4_46989640_46992342,Gabbr2
10426,chr4_47056590_47057971,Anks6
10427,chr4_47091452_47092850,Galnt12
10428,chr4_47207916_47208867,Col15a1
10429,chr4_47351381_47354425,Tgfbr1
10430,chr4_47473388_47475267,Alg2
10431,chr4_47473388_47475267,Sec61b
10432,chr4_4791936_4793723,Impad1
10433,chr4_48042322_48049282,Nr4a3
10434,chr4_48124464_48125557,Stx17
10435,chr4_48278718_48280601,Erp44
10436,chr4_48278718_48280601,Invs
10437,chr4_48472664_48473879,Tex10
10438,chr4_48539464_48541900,Msantd3
10439,chr4_48584280_48586964,Tmeff1
10440,chr4_49058730_49060704,Plppr1
10441,chr4_49520419_49521869,Mrpl50
10442,chr4_49520419_49521869,Zfp189
10443,chr4_49596705_49598409,Tmem246
10444,chr4_49631303_49632870,Rnf20
10445,chr4_49844217_49846275,Grin3a
10446,chr4_52438180_52439838,Smc2
10447,chr4_52438180_52439838,Smc2os
10448,chr4_53011409_53012945,Nipsnap3b
10449,chr4_53158539_53160476,Abca1
10450,chr4_53439613_53442113,Slc44a1
10451,chr4_53630835_53632293,Fsd1l
10452,chr4_53713599_53714973,Fktn
10453,chr4_53779324_53780140,Tal2
10454,chr4_53825714_53826771,Tmem38b
10455,chr4_54944657_54950208,Zfp462
10456,chr4_55348990_55351101,Rad23b
10457,chr4_55530019_55534122,Klf4
10458,chr4_5643695_5645389,Fam110b
10459,chr4_56801698_56803223,Fam206a
10460,chr4_56801698_56803223,Ikbkap
10461,chr4_56864298_56866303,Ctnnal1
10462,chr4_56946153_56947818,Tmem245
10463,chr4_56989186_56990866,Frrs1l
10464,chr4_57141329_57144006,Epb41l4b
10465,chr4_5723908_5725691,Fam110b
10466,chr4_57299170_57302513,Ptpn3
10467,chr4_57567570_57568770,Pakap
10468,chr4_57844979_57845690,Akap2
10469,chr4_57955406_57957408,Txn1
10470,chr4_58205907_58206957,Svep1
10471,chr4_58551804_58554235,Lpar1
10472,chr4_58910666_58913184,AI314180
10473,chr4_58943128_58944270,Zkscan16
10474,chr4_58986447_58987197,Ptgr1
10475,chr4_59002702_59003845,Dnajc25
10476,chr4_59034537_59037213,Gng10
10477,chr4_59188445_59190450,Ugcg
10478,chr4_59437876_59438734,Susd1
10479,chr4_59548305_59550178,Ptbp3
10480,chr4_59580333_59582119,Hsdl2
10481,chr4_59625637_59627081,E130308A19Rik
10482,chr4_59782885_59784657,Inip
10483,chr4_59805136_59807240,Snx30
10484,chr4_6190430_6191750,Ubxn2b
10485,chr4_62207549_62209477,Zfp37
10486,chr4_62285928_62287164,Slc31a2
10487,chr4_62359838_62361583,Fkbp15
10488,chr4_62359838_62361583,Slc31a1
10489,chr4_62407511_62409464,Cdc26
10490,chr4_62407511_62409464,Prpf4
10491,chr4_62470459_62471220,Wdr31
10492,chr4_62479664_62480346,Bspry
10493,chr4_62501612_62502784,Hdhd3
10494,chr4_62519000_62520519,Alad
10495,chr4_62524507_62525877,4933430I17Rik
10496,chr4_62524507_62525877,Pole3
10497,chr4_62619195_62619955,Rgs3
10498,chr4_62673514_62675247,Rgs3
10499,chr4_62965099_62966167,Zfp618
10500,chr4_63213901_63216890,Col27a1
10501,chr4_63399199_63399335,Akna
10502,chr4_63402871_63403850,Akna
10503,chr4_63493569_63496660,Whrn
10504,chr4_63544105_63545464,Atp6v1g1
10505,chr4_63558133_63559580,Tmem268
10506,chr4_6364783_6366681,Sdcbp
10507,chr4_64046599_64047547,Tnc
10508,chr4_6452455_6454664,Nsmaf
10509,chr4_65123581_65127582,Pappa
10510,chr4_65604492_65605926,Trim32
10511,chr4_66401000_66404879,Astn2
10512,chr4_68953059_68955222,Brinp1
10513,chr4_6988815_6991915,Tox
10514,chr4_70409787_70411067,Cdk5rap2
10515,chr4_70533642_70536527,Megf9
10516,chr4_72197726_72202166,C630043F03Rik
10517,chr4_72197726_72202166,Tle1
10518,chr4_73790345_73791293,Rasef
10519,chr4_74012041_74014778,Frmd3
10520,chr4_74251152_74253142,Kdm4c
10521,chr4_75277530_75278620,Dmac1
10522,chr4_78210734_78214279,Ptprd
10523,chr4_80833524_80834543,Tyrp1
10524,chr4_80910399_80912398,Lurap1l
10525,chr4_81441837_81443275,Mpdz
10526,chr4_8238353_8239692,Car8
10527,chr4_82502036_82508638,Gm11266
10528,chr4_82502036_82508638,Nfib
10529,chr4_82858652_82860892,Zdhhc21
10530,chr4_83052054_83052521,Frem1
10531,chr4_83323386_83324910,Ttc39b
10532,chr4_83416858_83418538,Snapc3
10533,chr4_83485363_83487332,Psip1
10534,chr4_83524504_83526636,Ccdc171
10535,chr4_84674518_84676361,Bnc2
10536,chr4_84883703_84885296,Cntln
10537,chr4_85204883_85206391,Sh3gl2
10538,chr4_8534828_8536536,Rab2a
10539,chr4_86053345_86054283,Adamtsl1
10540,chr4_86574726_86576776,Rraga
10541,chr4_86611396_86612748,Haus6
10542,chr4_86669248_86670294,Plin2
10543,chr4_86747877_86749683,Dennd4c
10544,chr4_86856522_86858437,Rps6
10545,chr4_86872990_86875113,Acer2
10546,chr4_8689490_8693070,Chd7
10547,chr4_87229452_87230733,Slc24a2
10548,chr4_8750449_8751384,Chd7
10549,chr4_87806144_87806613,Mllt3
10550,chr4_88030992_88034450,Mllt3
10551,chr4_88094002_88095393,Focad
10552,chr4_88438432_88439132,Hacd4
10553,chr4_88721597_88723017,Klhl9
10554,chr4_88757118_88758049,Gm13286
10555,chr4_88760443_88760862,Gm13283
10556,chr4_89128080_89128424,Gm12602
10557,chr4_89129167_89129928,Gm12602
10558,chr4_89136708_89138434,Mtap
10559,chr4_89294267_89295532,Cdkn2a
10560,chr4_89294267_89295532,Gm12610
10561,chr4_89310221_89311326,Cdkn2b
10562,chr4_89687897_89689217,Dmrta1
10563,chr4_91370766_91373165,Elavl2
10564,chr4_91370766_91373165,Mir6402
10565,chr4_91374152_91377209,Elavl2
10566,chr4_91374152_91377209,Mir6402
10567,chr4_91399623_91400803,Elavl2
10568,chr4_9268998_9270610,Clvs1
10569,chr4_93334385_93336068,Tusc1
10570,chr4_94556151_94557305,Caap1
10571,chr4_94602481_94603926,Plaa
10572,chr4_94613860_94615167,Ift74
10573,chr4_94978293_94979895,Mysm1
10574,chr4_95049649_95054167,Jun
10575,chr4_95556961_95558889,Fggy
10576,chr4_95966620_95968030,9530080O11Rik
10577,chr4_96077127_96077697,Cyp2j13
10578,chr4_96553018_96553943,Cyp2j6
10579,chr4_96591023_96592151,Cyp2j9
10580,chr4_9668253_9669921,Asph
10581,chr4_97580957_97583944,Nfia
10582,chr4_97584477_97585642,E130114P18Rik
10583,chr4_9770233_9771567,4930412C18Rik
10584,chr4_97774846_97781075,Nfia
10585,chr4_98382636_98383532,Tm2d1
10586,chr4_98395220_98396582,Patj
10587,chr4_9843084_9845145,Gdf6
10588,chr4_98545411_98545806,Patj
10589,chr4_98816926_98818139,Kank4
10590,chr4_98922169_98924748,Usp1
10591,chr4_99120067_99121860,Dock7
10592,chr4_99193209_99194852,Atg4c
10593,chr4_99656014_99658068,Foxd3
10594,chr4_99714988_99716294,Alg6
10595,chr4_99828727_99830452,Efcab7
10596,chr4_99828727_99830452,Itgb3bp
10597,chr4_99929072_99930425,Pgm2
10598,chr5_100038182_100040867,Enoph1
10599,chr5_100038182_100040867,Hnrnpdl
10600,chr5_100158534_100159816,Tmem150c
10601,chr5_100415689_100417007,Sec31a
10602,chr5_100428324_100430479,5430416N02Rik
10603,chr5_100498081_100501196,Lin54
10604,chr5_100517800_100519261,Cops4
10605,chr5_100673555_100675373,Coq2
10606,chr5_100719302_100719970,Hpse
10607,chr5_100798015_100799313,Helq
10608,chr5_100798015_100799313,Mrps18c
10609,chr5_100820313_100821286,Abraxas1
10610,chr5_100845406_100846858,Gpat3
10611,chr5_101663138_101665898,Nkx6-1
10612,chr5_101764440_101765909,Cds1
10613,chr5_102068690_102070908,Wdfy3
10614,chr5_102480904_102482288,Arhgap24
10615,chr5_102844726_102845745,Arhgap24
10616,chr5_103209454_103211789,Mapk10
10617,chr5_103424459_103426147,Ptpn13
10618,chr5_103629252_103629933,Slc10a6
10619,chr5_103655169_103656263,1700016H13Rik
10620,chr5_103752901_103755029,Aff1
10621,chr5_103910580_103911734,Klhl8
10622,chr5_104021476_104022417,Hsd17b11
10623,chr5_104046108_104047694,Mir5619
10624,chr5_104046108_104047694,Nudt9
10625,chr5_104112849_104114313,Sparcl1
10626,chr5_104114910_104115492,Sparcl1
10627,chr5_104201666_104202084,Dmp1
10628,chr5_104298987_104299578,Ibsp
10629,chr5_104458833_104461176,Pkd2
10630,chr5_104508046_104509124,BC005561
10631,chr5_104570889_104572274,Zfp33b
10632,chr5_104859637_104860334,Zfp951
10633,chr5_105414620_105416712,Lrrc8b
10634,chr5_105518119_105520485,Lrrc8c
10635,chr5_105699327_105701308,Lrrc8d
10636,chr5_105875961_105877605,Zfp326
10637,chr5_106457171_106459611,Barhl2
10638,chr5_106695535_106697186,Zfp644
10639,chr5_106925490_106926738,Hfm1
10640,chr5_106963908_106965110,Cdc7
10641,chr5_107288613_107290123,Tgfbr3
10642,chr5_107402890_107404262,Ephx4
10643,chr5_107437404_107438758,Btbd8
10644,chr5_107497349_107498670,A830010M20Rik
10645,chr5_107597094_107598464,Rpap2
10646,chr5_107724839_107727110,Gfi1
10647,chr5_107900197_107901422,Rpl5
10648,chr5_107985886_107988116,Fam69a
10649,chr5_108065096_108066641,Mtf2
10650,chr5_108131558_108133449,Ccdc18
10651,chr5_108131558_108133449,Tmed5
10652,chr5_108268145_108269625,Dr1
10653,chr5_108312100_108313399,Pigg
10654,chr5_108433787_108434734,Atp5k
10655,chr5_108460624_108462147,Pcgf3
10656,chr5_108549231_108550696,Cplx1
10657,chr5_108628872_108630396,Gak
10658,chr5_108628872_108630396,Tmem175
10659,chr5_108660059_108661282,Dgkq
10660,chr5_108660059_108661282,Idua
10661,chr5_108693688_108695295,Fgfrl1
10662,chr5_109555643_109559352,Crlf2
10663,chr5_110107000_110108678,Gtpbp6
10664,chr5_110109730_110110806,Zfp605
10665,chr5_110135202_110136497,Chfr
10666,chr5_110176137_110177416,Gm15787
10667,chr5_110176137_110177416,Golga3
10668,chr5_110230342_110231623,Ankle2
10669,chr5_110269058_110270204,Pgam5
10670,chr5_110285542_110287008,Pole
10671,chr5_110285542_110287008,Pxmp2
10672,chr5_110342330_110343548,P2rx2
10673,chr5_110385691_110387633,Fbrsl1
10674,chr5_110447575_110449480,Fbrsl1
10675,chr5_110543791_110544983,Galnt9
10676,chr5_110652666_110654056,Ddx51
10677,chr5_110652666_110654056,Noc4l
10678,chr5_110769789_110771466,Ep400
10679,chr5_110769789_110771466,Gm15559
10680,chr5_110779980_110781107,Pus1
10681,chr5_110808077_110810731,Ulk1
10682,chr5_110839237_110840639,Chek2
10683,chr5_110839237_110840639,Hscb
10684,chr5_110879127_110880715,Ttc28
10685,chr5_111002936_111004281,Mir701
10686,chr5_111330055_111331396,Pitpnb
10687,chr5_111414033_111424157,Mn1
10688,chr5_111580945_111582545,C130026L21Rik
10689,chr5_111760886_111762744,E130006D01Rik
10690,chr5_112227032_112229460,Miat
10691,chr5_112275733_112277481,Tpst2
10692,chr5_112325200_112326882,Tfip11
10693,chr5_112342466_112343837,Hps4
10694,chr5_112342466_112343837,Srrd
10695,chr5_112394067_112396305,Asphd2
10696,chr5_112573695_112578436,Sez6l
10697,chr5_113014940_113015870,Grk3
10698,chr5_113137791_113139416,2900026A02Rik
10699,chr5_113225331_113227205,Tmem211
10700,chr5_113280445_113280827,Sgsm1
10701,chr5_113309873_113311279,Sgsm1
10702,chr5_113324200_113324607,Mir7229
10703,chr5_113643213_113643997,Cmklr1
10704,chr5_113724398_113724918,1700069L16Rik
10705,chr5_113735074_113736590,Ficd
