Approved Symbol	EntrezGene ID
TPCN1	53373
TPCN2	219931
TPD52	7163
TPD52L1	7164
TPD52L2	7165
TPD52L3	89882
TPGS1	91978
TPGS2	25941
TPH1	7166
TPH2	121278
TPI1	7167
TPI1P1	729708
TPI1P2	286016
TPI1P3	728402
TPI1P4	728629
TPK1	27010
TPM1	7168
TPM2	7169
TPM3	7170
TPM3P1	252956
TPM3P2	170555
TPM3P3	106478937
TPM3P4	402643
TPM3P5	644330
TPM3P6	653758
TPM3P7	751599
TPM3P8	646839
TPM3P9	147804
TPM4	7171
TPM4P1	644566
TPMT	7172
TPMTP1	400650
TPMTP2	100420393
TPMTP3	100129277
TPMTP4	100129298
TPO	7173
TPP1	1200
TPP2	7174
TPPP	11076
TPPP2	122664
TPPP3	51673
TPR	7175
TPRA1	131601
TPRG1	285386
TPRG1-AS1	100874043
TPRG1-AS2	100874027
TPRG1L	127262
TPRG1LP1	100130490
TPRKB	51002
TPRKBP1	101060176
TPRKBP2	106480804
TPRN	286262
TPRX1	284355
TPRX1P1	503628
TPRX2P	503627
TPRXL	348825
TPSAB1	7177
TPSB2	64499
TPSD1	23430
TPSG1	25823
TPSP1	100129339
TPSP2	650474
TPST1	8460
TPST2	8459
TPST2P1	100420710
TPT1	7178
TPT1-AS1	100190939
TPT1P1	100131268
TPT1P2	100128483
TPT1P3	100421439
TPT1P4	285741
TPT1P5	100421420
TPT1P6	643870
TPT1P7	102723852
TPT1P8	59347
TPT1P9	389787
TPT1P10	101928715
TPT1P11	102724868
TPT1P12	100421480
TPT1P13	643421
TPT1P14	100128521
TPTE	7179
TPTE2	93492
TPTE2P1	646405
TPTE2P2	644623
TPTE2P3	220115
TPTE2P4	286573
TPTE2P5	100616668
TPTE2P6	374491
TPTEP1	387590
TPX2	22974
TRA	6955
TRA-AGC1-1	100189346
TRA-AGC2-1	100189093
TRA-AGC2-2	100189295
TRA-AGC3-1	100189299
TRA-AGC4-1	100189046
TRA-AGC5-1	100189047
TRA-AGC6-1	100189042
TRA-AGC7-1	100189092
TRA-AGC8-1	100009604
TRA-AGC8-2	100189398
TRA-AGC9-1	100189156
TRA-AGC9-2	100189423
TRA-AGC10-1	100189128
TRA-AGC11-1	100009603
TRA-AGC12-1	100189369
TRA-AGC12-2	100189327
TRA-AGC12-3	100189106
TRA-AGC13-1	100189411
TRA-AGC13-2	100189060
TRA-AGC14-1	100189358
TRA-AGC15-1	100189117
TRA-AGC16-1	100189312
TRA-AGC17-1	100189353
TRA-AGC18-1	100189341
TRA-AGC18-2	100189212
TRA-AGC19-1	100189246
TRA-AGC20-1	100189116
TRA-AGC21-1	100189192
TRA-AGC22-1	100189434
TRA-AGC23-1	100189468
TRA-CGC1-1	100189308
TRA-CGC2-1	100189400
TRA-CGC3-1	100189021
TRA-CGC4-1	100189033
TRA-CGC5-1	100189395
TRA-TGC1-1	100189149
TRA-TGC2-1	100189114
TRA-TGC3-1	100189280
TRA-TGC3-2	100189232
TRA-TGC4-1	100189339
TRA-TGC5-1	100189066
TRA-TGC6-1	100189082
TRA-TGC7-1	7154
TRA-TGC8-1	100189256
TRA-TGC9-1	100189529
TRA-TGC10-1	100189469
TRA2A	29896
TRA2B	6434
TRABD	80305
TRABD2A	129293
TRABD2B	388630
TRAC	28755
TRADD	8717
TRAF1	7185
TRAF2	7186
TRAF3	7187
TRAF3IP1	26146
TRAF3IP2	10758
TRAF3IP2-AS1	643749
TRAF3IP3	80342
TRAF4	9618
TRAF5	7188
TRAF6	7189
TRAF6P1	644871
TRAF7	84231
TRAFD1	10906
TRAIP	10293
TRAJ1	28754
TRAJ2	28753
TRAJ3	28752
TRAJ4	28751
TRAJ5	28750
TRAJ6	28749
TRAJ7	28748
TRAJ8	28747
TRAJ9	28746
TRAJ10	28745
TRAJ11	28744
TRAJ12	28743
TRAJ13	28742
TRAJ14	28741
TRAJ15	28740
TRAJ16	28739
TRAJ17	28738
TRAJ18	28737
TRAJ19	28736
TRAJ20	28735
TRAJ21	28734
TRAJ22	28733
TRAJ23	28732
TRAJ24	28731
TRAJ25	28730
TRAJ26	28729
TRAJ27	28728
TRAJ28	28727
TRAJ29	28726
TRAJ30	28725
TRAJ31	28724
TRAJ32	28723
TRAJ33	28722
TRAJ34	28721
TRAJ35	28720
TRAJ36	28719
TRAJ37	28718
TRAJ38	28717
TRAJ39	28716
TRAJ40	28715
TRAJ41	28714
TRAJ42	28713
TRAJ43	28712
TRAJ44	28711
TRAJ45	28710
TRAJ46	28709
TRAJ47	28708
TRAJ48	28707
TRAJ49	28706
TRAJ50	28705
TRAJ51	28704
TRAJ52	28703
TRAJ53	28702
TRAJ54	28701
TRAJ55	28700
TRAJ56	28699
TRAJ57	28698
TRAJ58	28697
TRAJ59	28696
TRAJ60	28695
TRAJ61	28694
TRAK1	22906
TRAK2	66008
TRAM1	23471
TRAM1L1	133022
TRAM2	9697
TRAM2-AS1	401264
TRANK1	9881
TRAP1	10131
TRAPPC1	58485
TRAPPC2	6399
TRAPPC2B	10597
TRAPPC2L	51693
TRAPPC2P2	27196
TRAPPC2P3	27195
TRAPPC2P4	27194
TRAPPC2P5	27193
TRAPPC2P6	27192
TRAPPC2P7	392597
TRAPPC2P8	414751
TRAPPC2P9	414753
TRAPPC2P10	414752
TRAPPC3	27095
TRAPPC3L	100128327
TRAPPC4	51399
TRAPPC5	126003
TRAPPC6A	79090
TRAPPC6B	122553
TRAPPC8	22878
TRAPPC9	83696
TRAPPC10	7109
TRAPPC11	60684
TRAPPC12	51112
TRAPPC12-AS1	100861515
TRAPPC13	80006
TRAPPC13P1	646193
TRAT1	50852
TRAV1-1	28693
TRAV1-2	28692
TRAV2	28691
TRAV3	28690
TRAV4	28689
TRAV5	28688
TRAV6	6956
TRAV7	28686
TRAV8-1	28685
TRAV8-2	28684
TRAV8-3	28683
TRAV8-4	28682
TRAV8-5	28681
TRAV8-6	28680
TRAV8-7	28679
TRAV9-1	28678
TRAV9-2	28677
TRAV10	28676
TRAV11	28675
TRAV12-1	28674
TRAV12-2	28673
TRAV12-3	28672
TRAV13-1	28671
TRAV13-2	28670
TRAV14DV4	28669
TRAV15	28668
TRAV16	28667
TRAV17	28666
TRAV18	28665
TRAV19	28664
TRAV20	28663
TRAV21	28662
TRAV22	28661
TRAV23DV6	28660
TRAV24	28659
TRAV25	28658
TRAV26-1	28657
TRAV26-2	28656
TRAV27	28655
TRAV28	28654
TRAV29DV5	28653
TRAV30	28652
TRAV31	28651
TRAV32	28650
TRAV33	28649
TRAV34	28648
TRAV35	28647
TRAV36DV7	28646
TRAV37	28645
TRAV38-1	28644
TRAV38-2DV8	28643
TRAV39	28642
TRAV40	28641
TRAV41	28640
TRB	6957
TRBC1	28639
TRBC2	28638
TRBD1	28637
TRBD2	28636
TRBJ1-1	28635
TRBJ1-2	28634
TRBJ1-3	28633
TRBJ1-4	28632
TRBJ1-5	28631
TRBJ1-6	28630
TRBJ2-1	28629
TRBJ2-2	28628
TRBJ2-2P	28627
TRBJ2-3	28626
TRBJ2-4	28625
TRBJ2-5	28624
TRBJ2-6	28623
TRBJ2-7	28622
TRBV1	28621
TRBV2	28620
TRBV3-1	28619
TRBV3-2	28618
TRBV4-1	28617
TRBV4-2	28616
TRBV4-3	28615
TRBV5-1	28614
TRBV5-2	28613
TRBV5-3	28612
TRBV5-4	28611
TRBV5-5	28610
TRBV5-6	28609
TRBV5-7	28608
TRBV5-8	28607
TRBV6-1	28606
TRBV6-2	28605
TRBV6-3	28604
TRBV6-4	28603
TRBV6-5	28602
TRBV6-6	28601
TRBV6-7	28600
TRBV6-8	28599
TRBV6-9	28598
TRBV7-1	28597
TRBV7-2	28596
TRBV7-3	28595
TRBV7-4	28594
TRBV7-5	28593
TRBV7-6	28592
TRBV7-7	28591
TRBV7-8	28590
TRBV7-9	28589
TRBV8-1	28588
TRBV8-2	28587
TRBV9	28586
TRBV10-1	28585
TRBV10-2	28584
TRBV10-3	28583
TRBV11-1	28582
TRBV11-2	28581
TRBV11-3	28580
TRBV12-1	28579
TRBV12-2	28578
TRBV12-3	28577
TRBV12-4	28576
TRBV12-5	28575
TRBV13	28574
TRBV14	28573
TRBV15	28572
TRBV16	28571
TRBV17	28570
TRBV18	28569
TRBV19	28568
TRBV20-1	28567
TRBV20OR9-2	6962
TRBV21-1	28566
TRBV21OR9-2	6959
TRBV22-1	28565
TRBV22OR9-2	246283
TRBV23-1	28564
TRBV23OR9-2	28552
TRBV24-1	28563
TRBV24OR9-2	6961
TRBV25-1	28562
TRBV25OR9-2	6960
TRBV26	28561
TRBV26OR9-2	246285
TRBV27	28560
TRBV28	28559
TRBV29-1	28558
TRBV29OR9-2	6958
TRBV30	28557
TRBVA	28556
TRBVAOR9-2	246286
TRBVB	28555
TRBVC	103106900
TRC-ACA1-1	100189508
TRC-GCA1-1	100189144
TRC-GCA2-1	100189197
TRC-GCA2-2	100189052
TRC-GCA2-3	100189105
TRC-GCA2-4	100189414
TRC-GCA3-1	100189097
TRC-GCA4-1	100189090
TRC-GCA5-1	100189155
TRC-GCA6-1	100189179
TRC-GCA7-1	103456508
TRC-GCA8-1	100189359
TRC-GCA9-1	100189250
TRC-GCA9-2	100189413
TRC-GCA9-3	100189376
TRC-GCA9-4	100189379
TRC-GCA10-1	100189305
TRC-GCA11-1	100189008
TRC-GCA12-1	100189075
TRC-GCA13-1	100189357
TRC-GCA14-1	100189435
TRC-GCA15-1	100189267
TRC-GCA16-1	100189146
TRC-GCA17-1	100189289
TRC-GCA18-1	100189049
TRC-GCA19-1	100189177
TRC-GCA20-1	100189355
TRC-GCA21-1	100189375
TRC-GCA22-1	100189029
TRC-GCA23-1	100189194
TRC-GCA24-1	7183
TRC-GCA25-1	100189447
TRD	6964
TRD-GTC1-1	100189207
TRD-GTC2-1	100189412
TRD-GTC2-2	100189235
TRD-GTC2-3	100189290
TRD-GTC2-4	100189134
TRD-GTC2-5	100189120
TRD-GTC2-6	100189158
TRD-GTC2-7	100189292
TRD-GTC2-8	100189239
TRD-GTC2-9	100189343
TRD-GTC2-10	100189347
TRD-GTC2-11	100189383
TRD-GTC3-1	100189200
TRD-GTC4-1	100188994
TRD-GTC5-1	100189061
TRD-GTC6-1	100189150
TRD-GTC7-1	100189087
TRD-GTC8-1	100189431
TRD-GTC9-1	7192
TRD-GTC10-1	100189495
TRDC	28526
TRDD1	28525
TRDD2	28524
TRDD3	28523
TRDJ1	28522
TRDJ2	28521
TRDJ3	28520
TRDJ4	28519
TRDMT1	1787
TRDN	10345
TRDV1	28518
TRDV2	28517
TRDV3	28516
TRE-CTC1-1	100189384
TRE-CTC1-2	100189091
TRE-CTC1-3	100189385
TRE-CTC1-4	100189259
TRE-CTC1-5	100189017
TRE-CTC1-6	100189024
TRE-CTC1-7	100189269
TRE-CTC2-1	100189409
TRE-CTC3-1	100189007
TRE-CTC4-1	100189506
TRE-CTC5-1	100189236
TRE-CTC6-1	100189417
TRE-CTC7-1	100189491
TRE-CTC8-1	100189044
TRE-CTC9-1	100189494
TRE-CTC10-1	100189532
TRE-CTC11-1	100189488
TRE-CTC12-1	100189440
TRE-CTC13-1	100189459
TRE-CTC14-1	100189450
TRE-CTC15-1	100189527
TRE-CTC16-1	100189528
TRE-CTC17-1	100189113
TRE-CTC18-1	100189492
TRE-TTC1-1	100189418
TRE-TTC1-2	100189333
TRE-TTC2-1	100189030
TRE-TTC2-2	100189063
TRE-TTC3-1	7193
TRE-TTC4-1	103456506
TRE-TTC4-2	100189407
TRE-TTC5-1	100189031
TRE-TTC6-1	100189465
TRE-TTC7-1	100189457
TRE-TTC8-1	100189068
TRE-TTC9-1	100189518
TRE-TTC10-1	100189454
TRE-TTC11-1	100189129
TRE-TTC12-1	100189000
TRE-TTC13-1	100189054
TRE-TTC14-1	100189485
TRE-TTC15-1	100189484
TRE-TTC16-1	100189210
TREH	11181
TREHP1	768086
TREM1	54210
TREM2	54209
TREML1	340205
TREML2	79865
TREML3P	340206
TREML4	285852
TREML5P	221438
TRERF1	55809
TRERNA1	100887755
TREX1	11277
TREX2	11219
TRF-GAA1-1	100189137
TRF-GAA1-2	100189254
TRF-GAA1-3	100189415
TRF-GAA1-4	100009606
TRF-GAA1-5	100189251
TRF-GAA1-6	100189306
TRF-GAA2-1	100009605
TRF-GAA3-1	100189170
TRF-GAA4-1	100189293
TRF-GAA5-1	100189145
TRF-GAA6-1	100189262
TRF-GAA7-1	100189421
TRF-GAA8-1	100189446
TRF-GAA9-1	100189533
TRF-GAA10-1	100189497
TRF-GAA11-1	100189472
TRF-GAA12-1	100189471
TRG	6965
TRG-AS1	100506776
TRG-CCC1-1	103456505
TRG-CCC1-2	100189298
TRG-CCC2-1	100189231
TRG-CCC2-2	64717
TRG-CCC3-1	100189277
TRG-CCC4-1	100189486
TRG-CCC5-1	100189045
TRG-CCC6-1	100189498
TRG-CCC7-1	100189458
TRG-CCC8-1	103539958
TRG-GCC1-1	100189366
TRG-GCC1-2	100189252
TRG-GCC1-3	100189230
TRG-GCC1-4	100189160
TRG-GCC1-5	100189284
TRG-GCC2-1	100189380
TRG-GCC2-2	100189208
TRG-GCC2-3	100189314
TRG-GCC2-4	100188985
TRG-GCC2-5	100189163
TRG-GCC2-6	7196
TRG-GCC3-1	7198
TRG-GCC4-1	100189274
TRG-GCC5-1	100189220
TRG-GCC6-1	100189081
TRG-TCC1-1	7197
TRG-TCC2-1	100189064
TRG-TCC2-2	100189260
TRG-TCC2-3	100189141
TRG-TCC2-4	100189188
TRG-TCC2-5	100189039
TRG-TCC2-6	100189011
TRG-TCC3-1	100189206
TRG-TCC4-1	100188997
TRG-TCC5-1	100189460
TRG-TCC6-1	100189511
TRGC1	6966
TRGC2	6967
TRGJ1	6968
TRGJ2	6969
TRGJP	6970
TRGJP1	6971
TRGJP2	6972
TRGV1	6973
TRGV2	6974
TRGV3	6976
TRGV4	6977
TRGV5	6978
TRGV5P	6979
TRGV6	6980
TRGV7	6981
TRGV8	6982
TRGV9	6983
TRGV10	6984
TRGV11	6985
TRGVA	6986
TRGVB	6987
TRH	7200
TRH-GTG1-1	100188991
TRH-GTG1-2	100189334
TRH-GTG1-3	100189307
TRH-GTG1-4	100189174
TRH-GTG1-5	100188987
TRH-GTG1-6	100009607
TRH-GTG1-7	100188986
TRH-GTG1-8	100188988
TRH-GTG1-9	100189065
TRH-GTG2-1	100189350
TRH-GTG3-1	100189242
TRHDE	29953
TRHDE-AS1	283392
TRHR	7201
TRI-AAT1-1	100189249
TRI-AAT2-1	100189071
TRI-AAT3-1	100189213
TRI-AAT4-1	100189393
TRI-AAT5-1	100189153
TRI-AAT5-2	100189336
TRI-AAT5-3	100189310
TRI-AAT5-4	100189275
TRI-AAT5-5	100189387
TRI-AAT6-1	100189372
TRI-AAT7-1	100189148
TRI-AAT7-2	100189401
TRI-AAT8-1	100189095
TRI-AAT9-1	7202
TRI-AAT10-1	100189462
TRI-AAT11-1	100189474
TRI-AAT12-1	100189481
TRI-GAT1-1	100189132
TRI-GAT1-2	100189050
TRI-GAT1-3	100189427
TRI-TAT1-1	100189324
TRI-TAT2-1	100189265
TRI-TAT2-2	100189028
TRI-TAT2-3	100189131
TRI-TAT3-1	100189348
TRIAP1	51499
TRIAP1P1	100289619
TRIB1	10221
TRIB2	28951
TRIB3	57761
TRICY1	94014
TRIL	9865
TRIM2	23321
TRIM3	10612
TRIM4	89122
TRIM5	85363
TRIM6	117854
TRIM6-TRIM34	445372
TRIM7	81786
TRIM8	81603
TRIM9	114088
TRIM10	10107
TRIM11	81559
TRIM13	10206
TRIM14	9830
TRIM15	89870
TRIM16	10626
TRIM16L	147166
TRIM17	51127
TRIM21	6737
TRIM22	10346
TRIM23	373
TRIM24	8805
TRIM25	7706
TRIM26	7726
TRIM26BP	404024
TRIM27	5987
TRIM28	10155
TRIM29	23650
TRIM31	11074
TRIM31-AS1	104533120
TRIM32	22954
TRIM33	51592
TRIM34	53840
TRIM35	23087
TRIM36	55521
TRIM36-IT1	100874338
TRIM37	4591
TRIM38	10475
TRIM39	56658
TRIM39-RPP21	202658
TRIM40	135644
TRIM41	90933
TRIM42	287015
TRIM43	129868
TRIM43B	653192
TRIM43CP	643445
TRIM44	54765
TRIM45	80263
TRIM46	80128
TRIM47	91107
TRIM48	79097
TRIM49	57093
TRIM49B	283116
TRIM49C	642612
TRIM49D1	399939
TRIM49D2	729384
TRIM50	135892
TRIM51	84767
TRIM51BP	399937
TRIM51CP	100130105
TRIM51DP	100419945
TRIM51EP	399940
TRIM51FP	283257
TRIM51GP	120824
TRIM51HP	440041
TRIM51JP	643126
TRIM52	84851
TRIM52-AS1	100507602
TRIM53AP	642569
TRIM53BP	642425
TRIM53CP	340970
TRIM54	57159
TRIM55	84675
TRIM56	81844
TRIM58	25893
TRIM59	286827
TRIM60	166655
TRIM60P1Y	100420362
TRIM60P2Y	100420363
TRIM60P3Y	100420364
TRIM60P4Y	100420367
TRIM60P5Y	100420368
TRIM60P6Y	100420369
TRIM60P7Y	100420370
TRIM60P8Y	100420373
TRIM60P9Y	100420374
TRIM60P10Y	100420376
TRIM60P11Y	100420377
TRIM60P12Y	100420378
TRIM60P13	100132195
TRIM60P14	653794
TRIM60P15	100420405
TRIM60P16	100420412
TRIM60P17	100420414
TRIM60P18	100420415
TRIM60P19	100533672
TRIM61	391712
TRIM62	55223
TRIM63	84676
TRIM64	120146
TRIM64B	642446
TRIM64C	646754
TRIM64DP	727828
TRIM64EP	440061
TRIM64FP	390233
TRIM65	201292
TRIM66	9866
TRIM67	440730
TRIM68	55128
TRIM69	140691
TRIM71	131405
TRIM72	493829
TRIM73	375593
TRIM74	378108
TRIM75P	391714
TRIM77	390231
TRIM77BP	646770
TRIM78P	117852
TRIM80P	106480328
TRIML1	339976
TRIML2	205860
TRIO	7204
TRIOBP	11078
TRIP4	9325
TRIP6	7205
TRIP10	9322
TRIP11	9321
TRIP12	9320
TRIP13	9319
TRIQK	286144
TRIT1	54802
TRK-CTT1-1	100189107
TRK-CTT1-2	100189013
TRK-CTT2-1	100189198
TRK-CTT2-2	100189399
TRK-CTT2-3	790966
TRK-CTT2-4	100189110
TRK-CTT2-5	100189282
TRK-CTT3-1	100189119
TRK-CTT4-1	100189062
TRK-CTT5-1	100189209
TRK-CTT6-1	100188995
TRK-CTT7-1	101056699
TRK-CTT8-1	100189244
TRK-CTT9-1	100189180
TRK-CTT10-1	100189367
TRK-CTT11-1	100189311
TRK-CTT12-1	100189464
TRK-CTT13-1	100189439
TRK-CTT14-1	100189467
TRK-CTT15-1	100188999
TRK-CTT16-1	100189536
TRK-TTT1-1	100189125
TRK-TTT2-1	100189294
TRK-TTT3-1	100189122
TRK-TTT3-2	100189425
TRK-TTT3-3	100189234
TRK-TTT3-4	100049613
TRK-TTT3-5	7206
TRK-TTT4-1	100189053
TRK-TTT5-1	100189238
TRK-TTT6-1	100189182
TRK-TTT7-1	100189332
TRK-TTT8-1	100189098
TRK-TTT9-1	100189390
TRK-TTT10-1	100189480
TRK-TTT11-1	100189104
TRK-TTT12-1	100189051
TRK-TTT13-1	100189539
TRK-TTT14-1	100189514
TRK-TTT15-1	100189504
TRK-TTT16-1	100189392
TRK-TTT17-1	100189519
TRL-AAG1-1	100189362
TRL-AAG1-2	100189273
TRL-AAG1-3	100189004
TRL-AAG2-1	100189328
TRL-AAG2-2	100189202
TRL-AAG2-3	7207
TRL-AAG2-4	100189291
TRL-AAG3-1	100189169
TRL-AAG4-1	100189118
TRL-AAG5-1	100189043
TRL-AAG6-1	100189429
TRL-AAG7-1	100189493
TRL-AAG8-1	100189349
TRL-CAA1-1	103456511
TRL-CAA1-2	100189237
TRL-CAA2-1	100189301
TRL-CAA3-1	100189038
TRL-CAA4-1	100189199
TRL-CAA5-1	100189370
TRL-CAA6-1	100189003
TRL-CAA7-1	100189499
TRL-CAG1-1	100189394
TRL-CAG1-2	100189009
TRL-CAG1-3	100189316
TRL-CAG1-4	100189364
TRL-CAG1-5	100189139
TRL-CAG1-6	100189018
TRL-CAG1-7	100189288
TRL-CAG2-1	100189130
TRL-CAG2-2	100189089
TRL-CAG3-1	100189204
TRL-TAA1-1	100189313
TRL-TAA2-1	100189164
TRL-TAA3-1	100189240
TRL-TAA4-1	100189067
TRL-TAA5-1	100189175
TRL-TAG1-1	7208
TRL-TAG2-1	100189151
TRL-TAG3-1	100189032
TRL-TAG4-1	100189441
TRM-CAT1-1	100189201
TRM-CAT2-1	100189135
TRM-CAT3-1	100189216
TRM-CAT3-2	100189111
TRM-CAT4-1	100189100
TRM-CAT4-2	100189354
TRM-CAT4-3	100189391
TRM-CAT5-1	100189303
TRM-CAT6-1	100189226
TRM-CAT7-1	100189085
TRMEP1	7211
TRMO	51531
TRMT1	55621
TRMT1L	81627
TRMT2A	27037
TRMT2B	79979
TRMT2B-AS1	106481789
TRMT5	57570
TRMT6	51605
TRMT10A	93587
TRMT10B	158234
TRMT10C	54931
TRMT11	60487
TRMT12	55039
TRMT13	54482
TRMT44	152992
TRMT61A	115708
TRMT61B	55006
TRMT112	51504
TRMT112P1	100288861
TRMT112P2	106479033
TRMT112P3	729667
TRMT112P4	100288173
TRMT112P5	106480784
TRMT112P6	391358
TRMT112P7	100287567
TRMU	55687
TRN-ATT1-1	100189320
TRN-ATT1-2	103581030
TRN-GTT1-1	100189126
TRN-GTT2-1	7214
TRN-GTT2-2	100189402
TRN-GTT2-3	100189083
TRN-GTT2-4	100189036
TRN-GTT2-5	100189176
TRN-GTT2-6	100189195
TRN-GTT3-1	100189323
TRN-GTT3-2	100189127
TRN-GTT4-1	791226
TRN-GTT5-1	101822346
TRN-GTT6-1	791227
TRN-GTT7-1	100189005
TRN-GTT8-1	100189059
TRN-GTT9-1	100189304
TRN-GTT9-2	100189193
TRN-GTT10-1	100189517
TRN-GTT11-1	100189108
TRN-GTT11-2	100189257
TRN-GTT12-1	100189356
TRN-GTT13-1	100189183
TRN-GTT14-1	100188996
TRN-GTT15-1	100189233
TRN-GTT16-1	100189069
TRN-GTT16-2	100189271
TRN-GTT16-3	100189079
TRN-GTT16-4	100189165
TRN-GTT16-5	100189338
TRN-GTT17-1	100189096
TRN-GTT18-1	103456509
TRN-GTT19-1	100189381
TRN-GTT20-1	100189266
TRN-GTT21-1	100873961
TRN-GTT22-1	100189534
TRN-GTT23-1	100189490
TRNAU1AP	54952
TRNP1	388610
TRNT1	51095
TRO	7216
TROAP	10024
TROVE2	6738
TRP-AGG1-1	100189020
TRP-AGG2-1	100189019
TRP-AGG2-2	100189223
TRP-AGG2-3	100189276
TRP-AGG2-4	100189072
TRP-AGG2-5	7217
TRP-AGG2-6	7218
TRP-AGG2-7	100189136
TRP-AGG2-8	100189296
TRP-AGG3-1	100189361
TRP-AGG4-1	100189530
TRP-AGG5-1	100189482
TRP-AGG6-1	100189476
TRP-CGG1-1	100189211
TRP-CGG1-2	100189221
TRP-CGG1-3	100189124
TRP-CGG2-1	100189172
TRP-GGG1-1	100189455
TRP-TGG1-1	100189286
TRP-TGG2-1	100189224
TRP-TGG3-1	7219
TRP-TGG3-2	100189088
TRP-TGG3-3	100189335
TRP-TGG3-4	100189388
TRP-TGG3-5	100189281
TRP-TGG4-1	100189483
TRP-TGG5-1	100189515
TRPA1	8989
TRPC1	7220
TRPC2	7221
TRPC3	7222
TRPC4	7223
TRPC4AP	26133
TRPC5	7224
TRPC5OS	100329135
TRPC6	7225
TRPC6P	644218
TRPC7	57113
TRPC7-AS1	100874024
TRPC7-AS2	106478968
TRPM1	4308
TRPM2	7226
TRPM2-AS	101928607
TRPM3	80036
TRPM4	54795
TRPM5	29850
TRPM6	140803
TRPM7	54822
TRPM8	79054
TRPS1	7227
TRPT1	83707
TRPV1	7442
TRPV2	51393
TRPV3	162514
TRPV4	59341
TRPV5	56302
TRPV6	55503
TRQ-CTG1-1	100189287
TRQ-CTG1-2	100189189
TRQ-CTG1-3	100189121
TRQ-CTG1-4	100189317
TRQ-CTG1-5	7228
TRQ-CTG2-1	100189268
TRQ-CTG3-1	100189386
TRQ-CTG3-2	100189140
TRQ-CTG4-1	100189056
TRQ-CTG4-2	100189261
TRQ-CTG5-1	100189329
TRQ-CTG6-1	100189214
TRQ-CTG7-1	100188998
TRQ-CTG8-1	100189217
TRQ-CTG8-2	100189154
TRQ-CTG9-1	100189531
TRQ-CTG10-1	100189322
TRQ-CTG11-1	100189452
TRQ-CTG12-1	100189389
TRQ-CTG13-1	100189538
TRQ-CTG14-1	100189523
TRQ-CTG15-1	100189016
TRQ-CTG16-1	100189503
TRQ-CTG17-1	100189302
TRQ-CTG18-1	100189351
TRQ-TTG1-1	7229
TRQ-TTG2-1	100189138
TRQ-TTG3-1	100189321
TRQ-TTG3-2	100189185
TRQ-TTG3-3	100189074
TRQ-TTG4-1	100189422
TRQ-TTG5-1	100189473
TRQ-TTG6-1	100189026
TRQ-TTG7-1	100189444
TRQ-TTG8-1	100189505
TRQ-TTG9-1	100189509
TRQ-TTG10-1	100189010
TRR-ACG1-1	100189396
TRR-ACG1-2	7231
TRR-ACG1-3	100189243
TRR-ACG2-1	100189103
TRR-ACG2-2	100189167
TRR-ACG2-3	100189099
TRR-ACG2-4	100189428
TRR-CCG1-1	100189365
TRR-CCG1-2	100189084
TRR-CCG1-3	100189173
TRR-CCG2-1	7233
TRR-CCT1-1	100189078
TRR-CCT2-1	100189181
TRR-CCT3-1	100189168
TRR-CCT4-1	100189406
TRR-CCT5-1	100189270
TRR-CCT6-1	
TRR-CCT6-2	100189449
TRR-CCT7-1	100189443
TRR-CCT8-1	100189502
TRR-CCT9-1	100189537
TRR-TCG1-1	100189264
TRR-TCG2-1	100189410
TRR-TCG3-1	100189371
TRR-TCG4-1	7232
TRR-TCG5-1	100189034
TRR-TCG6-1	100189025
TRR-TCT1-1	100189133
TRR-TCT2-1	7230
TRR-TCT3-1	100189109
TRR-TCT3-2	100189115
TRR-TCT4-1	100189166
TRR-TCT5-1	100189012
TRRAP	8295
TRS-ACT1-1	100189526
TRS-AGA1-1	100189352
TRS-AGA2-1	100189382
TRS-AGA2-2	100189077
TRS-AGA2-3	23437
TRS-AGA2-4	100189247
TRS-AGA2-5	100189248
TRS-AGA2-6	100189184
TRS-AGA3-1	790951
TRS-AGA4-1	100189070
TRS-AGA5-1	100189432
TRS-AGA6-1	100189420
TRS-AGA7-1	100189487
TRS-CGA1-1	100189037
TRS-CGA2-1	100189041
TRS-CGA3-1	100189205
TRS-CGA4-1	100189152
TRS-GCT1-1	100189157
TRS-GCT2-1	100189002
TRS-GCT3-1	100189285
TRS-GCT4-1	100189225
TRS-GCT4-2	100189229
TRS-GCT4-3	100189331
TRS-GCT5-1	100189159
TRS-GCT6-1	100189218
TRS-TGA1-1	100189279
TRS-TGA2-1	94017
TRS-TGA3-1	100189430
TRS-TGA4-1	23540
TRSUP-CTA1-1	100189426
TRSUP-CTA2-1	100189442
TRSUP-CTA3-1	100189470
TRSUP-TTA1-1	100189080
TRSUP-TTA2-1	100189330
TRSUP-TTA3-1	100189453
TRT-AGT1-1	100189187
TRT-AGT1-2	100189222
TRT-AGT1-3	100189006
TRT-AGT2-1	100189319
TRT-AGT2-2	100189340
TRT-AGT3-1	100189433
TRT-AGT4-1	100189374
TRT-AGT5-1	100189438
TRT-AGT6-1	100189143
TRT-AGT7-1	7238
TRT-CGT1-1	100189035
TRT-CGT2-1	100189086
TRT-CGT3-1	100189360
TRT-CGT4-1	100189245
TRT-CGT5-1	100189300
TRT-CGT6-1	100189258
TRT-TGT1-1	100189344
TRT-TGT2-1	100189378
TRT-TGT3-1	7237
TRT-TGT4-1	100189419
TRT-TGT5-1	100189263
TRT-TGT6-1	7236
TRU-TCA1-1	7234
TRU-TCA2-1	7235
TRU-TCA3-1	100188989
